	sequence_id	cluster_id
2126	HQ324232	Amphibians
2127	AY728235	Amphibians
2128	NC_032344	Amphibians
2129	KF898355	Amphibians
2130	JX155859	Amphibians
2131	KX298242	Amphibians
2132	MG770308	Amphibians
2133	JX508741	Amphibians
2134	KJ569109	Amphibians
2135	JX893183	Amphibians
2136	EU880330	Amphibians
2137	EU880308	Amphibians
2138	KX233867	Amphibians
2139	JX508751	Amphibians
2140	KP013091	Amphibians
2141	KP732086	Amphibians
2142	KF540164	Amphibians
2143	MH087467	Amphibians
2144	NC_032068	Amphibians
2145	MK512368	Amphibians
2146	KU310893	Amphibians
2147	EU880341	Amphibians
2148	EU880323	Amphibians
2149	MN733918	Amphibians
2150	KU680791	Amphibians
2151	KP728257	Amphibians
2152	AY728222	Amphibians
2153	NC_008078	Amphibians
2154	DQ333809	Amphibians
2155	AB043889	Amphibians
2156	NC_032305	Amphibians
2157	JX893178	Amphibians
2158	AY954505	Amphibians
2159	JX508749	Amphibians
2160	KU246048	Amphibians
2161	JX893177	Amphibians
2162	JX893173	Amphibians
2163	KY463521	Amphibians
2164	EF462213	Amphibians
2165	KF199147	Amphibians
2166	KF540163	Amphibians
2167	EU880309	Amphibians
2168	KT899979	Amphibians
2169	AF154053	Amphibians
2170	MF496241	Amphibians
2171	MF037878	Amphibians
2172	NC_044867	Amphibians
2173	NC_006346	Amphibians
2174	KT601071	Amphibians
2175	KP260931	Amphibians
2176	JX508740	Amphibians
2177	MG772558	Amphibians
2178	JF703230	Amphibians
2179	KM677928	Amphibians
2180	DQ333815	Amphibians
2181	KU760082	Amphibians
2182	HM991335	Amphibians
2183	NC_037379	Amphibians
2184	JN089398	Amphibians
2185	NC_008091	Amphibians
2186	MK867845	Amphibians
2187	NC_044878	Amphibians
2188	HQ697275	Amphibians
2189	KF898356	Amphibians
2190	KP814010	Amphibians
2191	KP682314	Amphibians
2192	AF154051	Amphibians
2193	KX757918	Amphibians
2194	KX854020	Amphibians
2195	HQ697273	Amphibians
2196	JX155858	Amphibians
2197	JX508753	Amphibians
2198	JX508758	Amphibians
2199	GQ368661	Amphibians
2200	AY954504	Amphibians
2201	KY609177	Amphibians
2202	HQ456774	Amphibians
2203	KU255458	Amphibians
2204	NC_032326	Amphibians
2205	EU880328	Amphibians
2206	AY458592	Amphibians
2207	NC_032316	Amphibians
2208	AY585339	Amphibians
2209	EU880320	Amphibians
2210	AY728228	Amphibians
2211	NC_032348	Amphibians
2212	NC_006333	Amphibians
2213	GQ244474	Amphibians
2214	JX893175	Amphibians
2215	KJ630505	Amphibians
2216	JX893172	Amphibians
2217	AY728218	Amphibians
2218	NC_027236	Amphibians
2219	KT878718	Amphibians
2220	HM104684	Amphibians
2221	NC_032309	Amphibians
2222	KT949346	Amphibians
2223	JQ929920	Amphibians
2224	AY728227	Amphibians
2225	EU880340	Amphibians
2226	NC_032319	Amphibians
2227	KJ149452	Amphibians
2228	NC_044871	Amphibians
2229	DQ333820	Amphibians
2230	NC_032312	Amphibians
2231	KY463520	Amphibians
2232	MH536744	Amphibians
2233	NC_006344	Amphibians
2234	JX893180	Amphibians
2235	AB511282	Amphibians
2236	NC_032350	Amphibians
2237	MH727696	Amphibians
2238	KM386618	Amphibians
2239	KU641020	Amphibians
2240	KU310894	Amphibians
2241	AB202078	Amphibians
2242	AY659995	Amphibians
2243	KX056491	Amphibians
2244	MG822788	Amphibians
2245	AB127977	Amphibians
2246	KR136211	Amphibians
2247	JF730436	Amphibians
2248	HM036354	Amphibians
2249	NC_037377	Amphibians
2250	NC_027452	Amphibians
2251	KP260930	Amphibians
2252	KP013111	Amphibians
2253	NC_032310	Amphibians
2254	AJ492192	Amphibians
2255	NC_032307	Amphibians
2256	NC_022696	Amphibians
2257	MK460224	Amphibians
2258	AB212225	Amphibians
2259	AY728217	Amphibians
2260	KF540147	Amphibians
2261	KY398015	Amphibians
2262	EU880322	Amphibians
2263	KP317482	Amphibians
2264	AY728216	Amphibians
2265	NC_006341	Amphibians
2266	AY585338	Amphibians
2267	JF703228	Amphibians
2268	NC_030605	Amphibians
2269	KT373904	Amphibians
2270	KF840516	Amphibians
2271	AY728221	Amphibians
2272	AY458593	Amphibians
2273	EU880317	Amphibians
2274	EF196679	Amphibians
2275	MH571152	Amphibians
2276	NC_006338	Amphibians
2277	DQ333821	Amphibians
2278	NC_032346	Amphibians
2279	NC_032110	Amphibians
2280	NC_032327	Amphibians
2281	KU321581	Amphibians
2282	MK855099	Amphibians
2283	KF540156	Amphibians
2284	FJ532060	Amphibians
2285	EU880332	Amphibians
2286	AY728233	Amphibians
2287	EU880311	Amphibians
2288	HM036352	Amphibians
2289	KP013120	Amphibians
2290	KF540159	Amphibians
2291	NC_032322	Amphibians
2292	NC_023342	Amphibians
2293	KF540154	Amphibians
2294	AB303363	Amphibians
2295	EU880331	Amphibians
2296	AP014695	Amphibians
2297	AY728230	Amphibians
2298	KF540151	Amphibians
2299	KF199150	Amphibians
2300	EU880336	Amphibians
2301	NC_032329	Amphibians
2302	HQ697274	Amphibians
2303	KT223827	Amphibians
2304	MF461428	Amphibians
2305	JX508761	Amphibians
2306	DQ333813	Amphibians
2307	KP260934	Amphibians
2308	GQ244473	Amphibians
2309	JQ929922	Amphibians
2310	KT119359	Amphibians
2311	NC_006407	Amphibians
2312	EU880321	Amphibians
2313	AB303949	Amphibians
2314	JF703234	Amphibians
2315	NC_044881	Amphibians
2316	AY659994	Amphibians
2317	KF199148	Amphibians
2318	NC_032342	Amphibians
2319	AY728219	Amphibians
2320	JX508763	Amphibians
2321	HM991334	Amphibians
2322	KT191129	Amphibians
2323	AY456252	Amphibians
2324	NC_006327	Amphibians
2325	KM035412	Amphibians
2326	HM991331	Amphibians
2327	KU720300	Amphibians
2328	FJ532058	Amphibians
2329	KU096847	Amphibians
2330	AY458598	Amphibians
2331	KX774468	Amphibians
2332	NC_032340	Amphibians
2333	MN937258	Amphibians
2334	NC_044886	Amphibians
2335	NC_032330	Amphibians
2336	MH087466	Amphibians
2337	MF770485	Amphibians
2338	KP212702	Amphibians
2339	AY899242	Amphibians
2340	KX233865	Amphibians
2341	NC_029754	Amphibians
2342	KR733683	Amphibians
2343	HQ697280	Amphibians
2344	MK687567	Amphibians
2345	AB777218	Amphibians
2346	NC_006339	Amphibians
2347	FJ532059	Amphibians
2348	NC_032336	Amphibians
2349	NC_037382	Amphibians
2350	KF540153	Amphibians
2351	HQ697278	Amphibians
2352	GU177877	Amphibians
2353	JX508764	Amphibians
2354	NC_043955	Amphibians
2355	KR071859	Amphibians
2356	GQ244471	Amphibians
2357	MF538787	Amphibians
2358	KJ627181	Amphibians
2359	EU880327	Amphibians
2360	JX893182	Amphibians
2361	HM036356	Amphibians
2362	JX893181	Amphibians
2363	NC_032334	Amphibians
2364	EU880339	Amphibians
2365	AY728215	Amphibians
2366	NC_044870	Amphibians
2367	NC_044868	Amphibians
2368	AP011544	Amphibians
2369	NC_044872	Amphibians
2370	NC_007440_2	Amphibians
2371	KP260932	Amphibians
2372	KF199152	Amphibians
2373	KU246049	Amphibians
2374	NC_044901	Amphibians
2375	NC_006342	Amphibians
2376	NC_032070	Amphibians
2377	HM142901	Amphibians
2378	GU078469	Amphibians
2379	KY418068	Amphibians
2380	NC_032339	Amphibians
2381	AY158705	Amphibians
2382	DQ835616	Amphibians
2383	AJ584639	Amphibians
2384	KM587710	Amphibians
2385	NC_001573	Amphibians
2386	KF540162	Amphibians
2387	DQ333814	Amphibians
2388	AY585337	Amphibians
2389	DQ333818	Amphibians
2390	KF199149	Amphibians
2391	NC_037856	Amphibians
2392	KU320632	Amphibians
2393	NC_006405	Amphibians
2394	KF540148	Amphibians
2395	NC_037378	Amphibians
2396	JX508750	Amphibians
2397	KJ933509	Amphibians
2398	NC_032338	Amphibians
2399	NC_032337	Amphibians
2400	NC_032315	Amphibians
2401	KU958559	Amphibians
2402	NC_037855	Amphibians
2403	KM247361	Amphibians
2404	MG962359	Amphibians
2405	DQ512876	Amphibians
2406	KP814011	Amphibians
2407	AY456254	Amphibians
2408	NC_032333	Amphibians
2409	EU880313	Amphibians
2410	JX508747	Amphibians
2411	AY456251	Amphibians
2412	AB761267	Amphibians
2413	NC_032328	Amphibians
2414	KJ842105	Amphibians
2415	KT964710	Amphibians
2416	KR154461	Amphibians
2417	NC_006326	Amphibians
2418	AY728214	Amphibians
2419	KU246050	Amphibians
2420	KF540155	Amphibians
2421	KF540146	Amphibians
2422	NC_032318	Amphibians
2423	EU880324	Amphibians
2424	NC_032323	Amphibians
2425	HM036353	Amphibians
2426	NC_044875	Amphibians
2427	NC_020649	Amphibians
2428	NC_008090	Amphibians
2429	AY954506	Amphibians
2430	EU880326	Amphibians
2431	KY594708	Amphibians
2432	EU652694	Amphibians
2433	NC_045210	Amphibians
2434	JF703231	Amphibians
2435	AY659991	Amphibians
2436	EU880338	Amphibians
2437	NC_028184	Amphibians
2438	HQ697272	Amphibians
2439	GU078470	Amphibians
2440	NC_011049	Amphibians
2441	JF703233	Amphibians
2442	JX508759	Amphibians
2443	EU880310	Amphibians
2444	NC_032358	Amphibians
2445	GQ244472	Amphibians
2446	NC_032341	Amphibians
2447	NC_032069	Amphibians
2448	AJ871086	Amphibians
2449	KP814012	Amphibians
2450	EU880319	Amphibians
2451	MK855100	Amphibians
2452	NC_044874	Amphibians
2453	JX893174	Amphibians
2454	NC_044879	Amphibians
2455	JX508745	Amphibians
2456	NC_008080	Amphibians
2457	AY728234	Amphibians
2458	AY458591	Amphibians
2459	NC_044885	Amphibians
2460	AY971143	Amphibians
2461	JX508760	Amphibians
2462	JX508765	Amphibians
2463	DQ275350	Amphibians
2464	NC_032306	Amphibians
2465	DQ333810	Amphibians
2466	JX033120	Amphibians
2467	AY899241	Amphibians
2468	NC_018776	Amphibians
2469	KF974475	Amphibians
2470	AY728220	Amphibians
2471	GQ244467	Amphibians
2472	AB761264	Amphibians
2473	HM991332	Amphibians
2474	NC_032360	Amphibians
2475	KP233806	Amphibians
2476	JQ710885	Amphibians
2477	JX508755	Amphibians
2478	JF703229	Amphibians
2479	NC_006332	Amphibians
2480	NC_032355	Amphibians
2481	KF540160	Amphibians
2482	EU115993	Amphibians
2483	NC_044884	Amphibians
2484	AB761265	Amphibians
2485	NC_032332	Amphibians
2486	NC_006335	Amphibians
2487	GQ368659	Amphibians
2488	KF798195	Amphibians
2489	NC_037857	Amphibians
2490	HQ697277	Amphibians
2491	GQ368658	Amphibians
2492	KT588071	Amphibians
2493	AY728231	Amphibians
2494	JX508757	Amphibians
2495	KU343216	Amphibians
2496	NC_032357	Amphibians
2497	NC_032324	Amphibians
2498	KM271781	Amphibians
2499	KF540149	Amphibians
